locus_tag	localization	sense_tags	annotation	antisense_tags	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TU5035	pSYSM	NA	NA	slr5029	49.309158377149835	0.019628637829014108	0.230091299951072	0.08530804003970624	0.932016499808735	0.9801606396820683
TU52	Chr	sll1393	glycogen synthase	NA	577.1082943989686	-0.009989861493475836	0.11563659071890976	-0.08639014200755245	0.9311562831718925	0.9801606396820683
TU526	Chr	NA	NA	slr1768	41.53786595303478	0.02138750436214258	0.2451049623200969	0.08725855306924137	0.9304659981700628	0.9801606396820683
TU536	Chr	NA	NA	slr1849	18.98063173897963	0.03881872427543001	0.42291955568078554	0.09178748949771881	0.9268668840341363	0.9801606396820683
TU552	Chr	slr2035	glutamate 5-kinase 	NA	49.78256809012332	0.020875891919228066	0.24550524072713478	0.08503236777104257	0.9322356581285529	0.9801606396820683
TU697	Chr	slr1395	hypothetical protein	sll1286	42.404675223764876	-0.023435037228839398	0.27048816613999044	-0.0866397874748822	0.9309578389612556	0.9801606396820683
TU3363	Chr	slr0535; slr0536	protease ; uroporphyrinogen decarboxylase	NA	2469.981726936904	-0.0071551328886974444	0.08454909784218168	-0.08462695725095884	0.9325579671529121	0.9802148202942921
TU30	Chr	NA	NA	sll1409	22.132481010052782	0.03192603727201912	0.3791619502937206	0.08420158522575216	0.9328961578384254	0.980285657873759
TU931	Chr	ssl3335; sll1742; sll1743; sll1744; sll1745; sll1746	preprotein translocase SecE subunit ; transcription antitermination protein NusG ; 50S ribosomal protein L11 ; 50S ribosomal protein L1 ; 50S ribosomal protein L10 ; 50S ribosomal protein L12	NA	15065.71074907805	-0.015409531519319602	0.185164017150604	-0.0832209829774118	0.9336758286078233	0.9808202262217993
TU2228	Chr	slr0400; slr0401; slr0402	hypothetical protein ; periplasmic polyamine-binding protein of ABC trans porter ; hypothetical protein	ssl0707	1564.0622249185683	0.010638270906994329	0.12955336189726746	0.08211497371585161	0.9345552860333198	0.981129554696586
TU2994	Chr	slr0835; slr0836	MoxR protein homolog ; dTDP-glucose 4;6-dehydratase	NA	345.4038699643219	-0.01008214261967661	0.1226417356242875	-0.08220808820386573	0.9344812417617809	0.981129554696586
TU3383	Chr	slr0541	probable amidotransferase	NA	49.939732572967735	0.022040282788111657	0.2693484554226033	0.08182813877113503	0.9347833795990401	0.981129554696586
TU1788	Chr	sll1254; sll1255	hypothetical protein ; putative transposase [ISY203_c]	slr1342; slr1343	461.11393622885	0.008566308734576004	0.10599220911224405	0.08082017354223102	0.9355849643837629	0.9816862524838325
TU1545	Chr	ncl0700	NA	slr0261; slr0262; slr0263; slr0264	203.8541779966539	0.012497652639121695	0.15911306915876136	0.07854573295077143	0.937393952930204	0.9818767678261975
TU1559	Chr	sll0245	GTP-dependent nucleic acid-binding protein EngD	NA	213.91872097100824	0.021496620637493136	0.26877747253734124	0.07997924987744875	0.93625375929297	0.9818767678261975
TU208	Chr	NA	NA	ncl0070; sll1028; sll1029; sll1030; sll1031; sll1032	78.92004627710973	-0.016314124428090535	0.2043401128025069	-0.07983809054592235	0.9363660291276519	0.9818767678261975
TU2173	Chr	sll0424	hypothetical protein 	NA	49.70810323560273	-0.018824617538839735	0.23835997384574703	-0.0789755814918068	0.9370520455317548	0.9818767678261975
TU3499	Chr	slr0651; slr0652	hypothetical protein ; phosphorybosilformimino-5-amino- phosphorybosil-4- imidazolecarboxamideisomerase	sll0631	232.4738349827329	-0.013177542804012914	0.1673852941063016	-0.0787258096618944	0.9372507160468394	0.9818767678261975
TU912	Chr	NA	NA	slr2070; slr2071	31.693490460777976	0.023363728371232257	0.2957573502895106	0.07899627295268231	0.9370355875535636	0.9818767678261975
TU605	Chr	slr1913; slr1914	hypothetical protein ; hypothetical protein	sll1835	460.6407949745539	0.015913466512992164	0.20502936731069368	0.07761554708832273	0.9381338749016341	0.9823675519652634
TU1251	Chr	NA	NA	ssl3382; ssl3383; sll1769; sll1770; sll1771; sll1772	31.07378143730927	-0.022198420855967144	0.2937030419774753	-0.0755811744628426	0.9397523142192455	0.9827194137441394
TU1303	Chr	NA	NA	NA	89.0248384288696	0.014716624198303514	0.1939329706334689	0.07588510685023107	0.9395105057034282	0.9827194137441394
TU1652	Chr	NA	NA	ssr2554; slr1518	49.14185527508931	-0.016840108654433618	0.22203781935500153	-0.07584342479741744	0.9395436676026089	0.9827194137441394
TU1786	Chr	slr1338; slr1339; slr1340	hypothetical protein ; hypothetical protein ; unknown protein	NA	369.6472281692965	0.010495645914604687	0.13749538371199022	0.07633453306759577	0.939152952567418	0.9827194137441394
TU3160	Chr	slr0114	putative PP2C-type protein phosphatase	NA	136.11140338337776	-0.013787761328933456	0.18265080490001628	-0.07548700010646504	0.9398272404370749	0.9827194137441394
TU255	Chr	sll1662	prephenate dehydratase	NA	2362.4082872851122	0.01418598501690876	0.19046292384982594	0.07448160896707627	0.9406271744342316	0.9832718369771638
TU1691	Chr	NA	NA	NA	49.954096866244626	0.017113551247236975	0.2326256284465097	0.07356692107194927	0.9413549929500399	0.983748578082894
TU5019	pSYSM	NA	NA	sll5006	621.5544639735659	0.013024188060560691	0.17832278828747294	0.07303714901297127	0.9417765558006905	0.9839050885998556
TU1071	Chr	ssl2250	glycoprotein	slr1235; slr1236	337.53890951706643	-0.009027719264168963	0.12586242371985007	-0.07172688239552134	0.9428192621993016	0.984200321138475
TU1125	Chr	sll1280; 6803t12; sll1281; sll1282; sll1348	hypothetical protein ; tRNA-OTHER; photosystem II PsbZ protein ; riboflavin synthase beta subunit ; hypothetical protein	NA	2751.0464136504756	-0.008797087031151757	0.12364803562927747	-0.07114619319571928	0.9432814044370125	0.984200321138475
TU181	Chr	slr1093; ncr0090	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase ; ncRNA	NA	449.0926085509617	-0.009419598090022616	0.13148195733879722	-0.0716417543568399	0.9428870102567387	0.984200321138475
TU2251	Chr	NA	NA	slr0408	54.32390698287623	0.01899830920649985	0.2676802774333624	0.07097388492220678	0.9434185398758309	0.984200321138475
TU2805	Chr	slr0633	ThiG protein	ncl1320	1516.4097650086826	0.006892051702580428	0.09551586708150928	0.0721560921045614	0.942477687469675	0.984200321138475
TU3520	Chr	slr0659	oligopeptidase A	NA	590.925207039184	-0.007893578343111569	0.11315488301041805	-0.06975906061769173	0.9443854326515818	0.9849251703251876
TU1011	Chr	NA	NA	sll1461; sll1462	21.446689255726906	-0.020263142597934644	0.314767998154203	-0.06437484978383301	0.9486717554445521	0.9851909235290096
TU104	Chr	slr0724; slr0725; slr0727	HtaR suppressor protein homolog ; hypothetical protein ; unknown protein	NA	287.4138118087797	-0.007405955387035303	0.11640710074534338	-0.06362116520053922	0.9492718784883837	0.9851909235290096
TU1202	Chr	NA	NA	sll1316; sll1317; sll0860; sll0861; sll0862; sll0863	31.179438166891387	-0.01787865729758369	0.28950534383132454	-0.061755880084895395	0.9507572389768207	0.9851909235290096
TU1443	Chr	NA	NA	slr1257	70.00185593309175	-0.012350495617381255	0.20776350235996155	-0.05944497217794948	0.9525976937500813	0.9851909235290096
TU1701	Chr	NA	NA	ssr2201; slr1327	141.27629835701768	0.009984011650974478	0.1683590682552428	0.05930189418628818	0.9527116524295671	0.9851909235290096
TU1706	Chr	sll1228	hybrid sensory kinase	slr1329	266.62046167841163	0.007989247269631053	0.12960347369033517	0.06164377421487916	0.9508465164240455	0.9851909235290096
TU1739	Chr	NA	NA	ncl0820; sll0815; sll0816; sll0817	110.13141066980857	-0.012748376761322483	0.19288283257623562	-0.06609389021847642	0.9473030751163065	0.9851909235290096
TU1768	Chr	NA	NA	slr0822	30.40309649592157	0.018035097852423833	0.27952125597041866	0.06452138242514359	0.9485550818696102	0.9851909235290096
TU1958	Chr	NA	NA	sll1167	12.98876609026402	-0.030283894729692066	0.4397608272348408	-0.06886446644216421	0.9450975030168589	0.9851909235290096
TU2086	Chr	NA	NA	sll0913	32.69361529339942	-0.030302324381220602	0.4450159611688038	-0.06809266863515104	0.9457118663944384	0.9851909235290096
TU2223	Chr	sll0360	hypothetical protein	ncr1030; slr0397	172.39193474385354	0.008763270095779029	0.1438048776120228	0.060938615165904333	0.9514080961211575	0.9851909235290096
TU2260	Chr	slr0143	WD-repeat protein%2C Hat protein%2C involved in the co ntrol of a high-affinity transport system for inorganic c arbon 	NA	128.94733661816446	0.013188995839066154	0.2054361808689105	0.0641999660589587	0.9488110044218584	0.9851909235290096
TU2267	Chr	slr0152	serine.threonine protein kinase	NA	343.0238617903756	0.00940382837057449	0.14336226636045143	0.0655948640413561	0.9477003782099898	0.9851909235290096
TU2685	Chr	NA	NA	slr0439	97.3460434870014	0.015105678832433623	0.24010696903278528	0.06291228819089806	0.9498363496684934	0.9851909235290096
TU2875	Chr	NA	NA	sll0188; sll0189	22.427976110128892	0.023006246323052423	0.36799491164998843	0.06251783814047512	0.9501504569438094	0.9851909235290096
TU3087	Chr	NA	NA	slr0513	32.13824537578398	-0.020755038071080218	0.3387830224875263	-0.0612635129077178	0.9511493486774327	0.9851909235290096
TU3129	Chr	sll0585	hypothetical protein	slr0623	264.423795613331	0.008699247589748408	0.12839359174005316	0.06775453098438888	0.9459810395566687	0.9851909235290096
TU323	Chr	slr0965	DNA polymerase III subunit beta	NA	245.22679635962078	-0.007884929523856433	0.13193880138693087	-0.059762021793215034	0.952345173705153	0.9851909235290096
TU3440	Chr	sll1344	unknown protein	ssr2377; slr1421; ncr1610	449.725473255854	0.008634483163604007	0.1273872634912935	0.06778136940035724	0.9459596747142673	0.9851909235290096
TU3474	Chr	NA	NA	NA	57.1627845560337	-0.020332178092807733	0.32733059039408774	-0.06211511752790635	0.9504711581992511	0.9851909235290096
TU349	Chr	slr0976; slr0977	hypothetical protein ; ABC transporter; permease component	sll0922	612.0126272046735	-0.009012908050565439	0.14265382072238292	-0.06318027799693753	0.9496229492777102	0.9851909235290096
TU3532	Chr	slr0667; slr0668	unknown protein ; unknown protein	sll1499	364.7964158783128	-0.008898863682873095	0.13402242579009843	-0.06639831826958725	0.9470607090765837	0.9851909235290096
TU3599	Chr	ncr1680; slr0753	ncRNA; probable transport protein	ssl1378	489.6029416499408	-0.00780842886607228	0.11910861114220384	-0.06555721531124054	0.9477303530320257	0.9851909235290096
TU391	Chr	NA	NA	sll0654; ncl0120; sll0656	86.21273708518085	0.013089029847036705	0.20944879833252905	0.06249274262369389	0.9501704411926951	0.9851909235290096
TU444	Chr	NA	NA	ncr0220; slr1597	12.90008542319201	0.02624661741803573	0.42047316041762356	0.06242162375350424	0.9502270752714627	0.9851909235290096
TU5069	pSYSM	sll5059	two-component response regulator	slr5058	658.2496571951095	0.007449971557992846	0.11028520931426496	0.06755186488120689	0.9461423740778957	0.9851909235290096
TU5094	pSYSM	slr5082	CHP	NA	37.64843366057506	0.016154167989860243	0.2726254241546754	0.05925407742124262	0.9527497377157698	0.9851909235290096
TU516	Chr	slr1762	hypothetical protein	sll1643	269.3152341465448	-0.007838473901621535	0.1322271102931979	-0.05928038421349942	0.9527287847644362	0.9851909235290096
TU595	Chr	sll1929	competence protein ComE	NA	107.79215231681856	-0.012603061979524802	0.21294376914423419	-0.05918492957165754	0.9528048130594096	0.9851909235290096
TU680	Chr	sll1292; sll1293	two-component response regulator CheY subfamily ; unknown protein	NA	710.1284878341938	0.007699368189050022	0.12856189530205486	0.0598884153890267	0.952244506514618	0.9851909235290096
TU266	Chr	slr1800	hypothetical protein	NA	47.19476570806729	0.013495376303292821	0.23606693306723794	0.05716758432850479	0.9544116998729879	0.986288996157641
TU913	Chr	NA	NA	slr2070; slr2071	96.490911020995	0.011639120563114573	0.20298497156489184	0.05733981424035467	0.954274505330857	0.986288996157641
TU2367	Chr	NA	NA	NA	74.67194593022472	0.01421889575479345	0.2542726167729133	0.05591988604691992	0.9554056288414996	0.9866379856659425
TU2930	Chr	NA	NA	slr0907; slr0909; slr0912; slr0913; slr0914	213.38948672430928	0.008375329018111112	0.15031844880406622	0.055717239532108276	0.9555670656753575	0.9866379856659425
TU3141	Chr	NA	NA	sll0107	21.8527585461099	-0.02046679267458771	0.36720978402599624	-0.05573596773537707	0.9555521459154296	0.9866379856659425
TU2129	Chr	slr1635; slr1636	putative transposase [ISY203_e] ; unknown protein	ssl2982; sll1532	139.12545948943549	0.009043803225498451	0.1647908825312159	0.05488048298901067	0.9562336807607439	0.9870447460376085
TU1088	Chr	NA	NA	sll1127	92.6572001180499	-0.01218258475728453	0.23052612849927787	-0.05284687179103297	0.9578539153640039	0.9881536544935007
TU7	Chr	NA	NA	NA	733.9979662234865	-0.02879526366548376	0.5431020936797993	-0.05301998279988365	0.9577159861335777	0.9881536544935007
TU532	Chr	ssr3122	hypothetical protein	NA	430.67220046984096	-0.012456408925507957	0.2374422354333167	-0.05246079705565363	0.9581615317152509	0.9881893859855294
TU1584	Chr	NA	NA	slr2087	39.48387836830586	-0.012839340517871046	0.24818898310531917	-0.05173211299400289	0.958742149020593	0.9884020318896283
TU277	Chr	NA	NA	slr1289; slr1290	242.3424575306991	-0.0077938190896446775	0.152300234758279	-0.05117404514848266	0.9591868337094652	0.9884020318896283
TU935	Chr	NA	NA	sll1740; 6803t09	26.48978398445985	0.04432245210302587	0.8612919936371028	0.0514604250712456	0.9589586362635215	0.9884020318896283
TU1237	Chr	sll1775; sll1776	hypothetical protein ; deoxyribose-phosphate aldolase	NA	571.4452732553664	-0.006006413757998293	0.12195156357710357	-0.04925245385804958	0.9607181098224652	0.9890431123342459
TU2058	Chr	slr1691	NAD synthetase	NA	161.48092042159945	-0.008364488323097942	0.17062752718980523	-0.04902191610497482	0.9609018304087135	0.9890431123342459
TU2095	Chr	slr0952; slr0953; ncr0960	fructose-1;6-bisphosphatase ; sucrose-phosphate phosphatase ; ncRNA	NA	604.718707685626	0.0046765822961382765	0.09449272142401725	0.04949145527466656	0.9605276465597722	0.9890431123342459
TU2856	Chr	NA	NA	ncl1350; sll0376	72.81465088014718	0.01018338418927071	0.204259911313193	0.04985503089569281	0.9602379128562231	0.9890431123342459
TU2588	Chr	slr0014	Mg2+ transport ATPase	NA	142.59537458493972	-0.012865125968692851	0.26715780774273107	-0.04815553053602601	0.961592290533833	0.9894724535908117
TU1528	Chr	NA	NA	slr1731	33.89820048949524	0.013935391636093546	0.2953197717413627	0.04718746582364958	0.9623638172184691	0.9899849441122075
TU414	Chr	NA	NA	sll0640	145.57082660691677	0.007944229581148187	0.17341228406947085	0.04581122740973553	0.9634607100282947	0.990550346578366
TU559	Chr	NA	NA	sll1941	13.34125205901844	0.022586107298659033	0.4896882954475572	0.04612343711016445	0.9632118657719403	0.990550346578366
TU2315	Chr	sll1858	unknown protein	slr1933	779.9166587583929	0.004927660534931125	0.10964981406646004	0.04493998076407509	0.9641551489795048	0.9907015723263717
TU423	Chr	NA	NA	ncr0200; ssr1155; slr0689	32.94009058174647	0.01476601545138226	0.3262603619778666	0.04525838003080491	0.9639013613466728	0.9907015723263717
TU2127	Chr	slr1634	hypothetical protein	ssl2982; sll1532	86535.72591283763	0.005437147384852569	0.12326668438354371	0.04410881506259153	0.9648176662211863	0.9909580635683881
TU3242	Chr	slr0801	hypothetical protein	NA	26.491746503303602	0.01491804366842875	0.33950967946398564	0.04393996569400084	0.9649522580327536	0.9909580635683881
TU1906	Chr	sll1380; sll1381	periplasmic protein; function unknown ; hypothetical protein	ffs; slr1474; slr1475	488.117060542947	-0.0051168410938487955	0.1210805569980681	-0.042259808021286496	0.966291585197026	0.9910241017887838
TU236	Chr	sll1672; sll1673	two-component hybrid sensor and regulator ; two-component response regulator	slr1788; slr1789	800.1881391879738	-0.004279872029576869	0.10155799520191973	-0.04214214765728231	0.9663853810260793	0.9910241017887838
TU3472	Chr	NA	NA	sll1367	105.50453115350753	0.007368148232639491	0.1739245606928126	0.04236404682173205	0.9662084890843057	0.9910241017887838
TU428	Chr	slr0692	hypothetical protein YCF45	sll0635	800.476986459066	0.005074427379061364	0.11673120686542232	0.043471043565167594	0.965326046585558	0.9910241017887838
TU841	Chr	NA	NA	ncl0380; sll1799; sll1800; sll1801; sll1802; ssl3432; sll1803; sll1804; sll1805; ssl3436; ssl3437; sll1806; sll1807; sll1808; sll1809; sll1810; sll1811; sll1812; sll1813	17.644060386858964	-0.017409041841037157	0.40325800102289194	-0.04317097688546269	0.965565240601378	0.9910241017887838
TU1185	Chr	ncl0500; sll0871	ncRNA; hypothetical protein	slr0883	288.79054973723765	-0.00525739826628766	0.1274971911393278	-0.041235404633678724	0.9671082288493356	0.9910701903685847
TU1416	Chr	NA	NA	NA	18.700981897947358	0.01668544074147598	0.40064797704092536	0.04164613750132975	0.9667807927178428	0.9910701903685847
TU3118	Chr	NA	NA	slr0618	17.37996551320492	-0.015750636704329767	0.38364257466975443	-0.04105549734121184	0.9672516526442568	0.9910701903685847
TU2536	Chr	NA	NA	sll0319; sll0320	15.143611442478102	-0.019188672720345433	0.4748647565818184	-0.04040871101588955	0.9677672855365452	0.9912427502661699
TU3378	Chr	ncl1620; sll0504	ncRNA; diaminopimelate decarboxylase	NA	984.5668112429684	0.0049293280075721575	0.12275045898474528	0.04015730815462569	0.9679677133124062	0.9912427502661699
TU1214	Chr	NA	NA	slr1403	17.143070266897887	-0.01509469951996194	0.3837055979014709	-0.03933927365802467	0.9686198949861333	0.9912947021191358
TU2892	Chr	ssl0353	hypothetical protein	slr0201	930.4119846497274	-0.004104162165085788	0.10506453217722905	-0.03906325074728972	0.968839960247929	0.9912947021191358
TU983	Chr	NA	NA	sll1716	15.21489436037485	0.017999186958296325	0.4597916006384213	0.03914640226855912	0.9687736656407437	0.9912947021191358
TU2488	Chr	slr0388	hypothetical protein 	NA	21.411028347674694	0.01211894995075567	0.31437593443219275	0.03854922919797981	0.9692497814055194	0.9914337973122295
TU3456	Chr	NA	NA	sll1336; sll1338	109.3844460299315	0.00810736352972787	0.2134226443750529	0.03798736330658803	0.9696977573774855	0.9916118309905361
TU1758	Chr	slr0820	probable glycosyltransferase 	NA	20.632105786827207	-0.013811883739667873	0.372340059878425	-0.0370948099008677	0.970409410281241	0.9920593236989812
TU190	Chr	NA	NA	slr1100; slr1101; slr1102	598.5672883613579	0.006025451573443373	0.16954576601382906	0.0355387911777868	0.9716501150128455	0.992169402671718
TU2457	Chr	NA	NA	slr0370	69.92047424203146	0.00803076559015123	0.22306837716888642	0.03600136286494383	0.9712812722510442	0.992169402671718
TU5007	pSYSM	NA	NA	slr5005	159.52410568675546	-0.006229079749372563	0.17526319213831626	-0.035541288923099296	0.9716481233586448	0.992169402671718
TU625	Chr	NA	NA	slr1920	28.51456174952592	0.011311742333456595	0.3189938799309885	0.03546068763420725	0.9717123933694561	0.992169402671718
TU920	Chr	slr2074	mannose-6-phosphate isomerase	ssl3719; sll1965	377.9840425651469	0.005694864061630252	0.1615972115850759	0.035241103517631454	0.9718874867055007	0.992169402671718
TU1050	Chr	NA	NA	slr1224; slr1225	327.03480435648567	0.005412911740736636	0.1569560079325993	0.03448680819571476	0.972488961626786	0.9922352880761987
TU1290	Chr	NA	NA	sll2010; sll2011; ncl0530; sll2012; sll2013; sll2014	18.983972561369917	0.015518218207121605	0.46221034030509933	0.03357393129041254	0.9732169103617584	0.9922352880761987
TU1435	Chr	ssr2087	hypothetical protein	sll1150; ncl0610	90.72772698263019	0.006723940751905717	0.19749544666666063	0.03404605455666331	0.9728404257445458	0.9922352880761987
TU1472	Chr	slr2067; slr1986; ssr3383; SyR2	allophycocyanin alpha subunit ; allophycocyanin beta subunit ; phycobilisome small core linker polypeptide ; ncRNA	sll1908; sll1909	40936.502890119235	0.004734412285768058	0.14301193620981068	0.03310501494660049	0.9735908435943904	0.9922352880761987
TU1490	Chr	ssr3402; slr2004; slr1712	unknown protein ; periplasmic protein; function unknown ; hypothetical protein	NA	516.3661290040435	0.0032461864969496016	0.10028911994555592	0.0323682818107474	0.9741783566758757	0.9922352880761987
TU213	Chr	sll1686	hypothetical protein	ssr2972	115.73089533302627	-0.006504326394597343	0.20716077816185233	-0.03139748002643429	0.9749525508096047	0.9922352880761987
TU2178	Chr	slr0445	hypothethical protein	sll0419; sll0420	721.8002509749397	0.003982547567004606	0.12461497012705916	0.03195882134340637	0.9745048899167104	0.9922352880761987
TU2915	Chr	sll0888	hypothetical protein	NA	172.90093309264205	-0.005247057058946484	0.1627232749513842	-0.03224527690039494	0.9742764491903758	0.9922352880761987
TU3285	Chr	slr0712	hypothetical protein 	NA	56.92450596207821	-0.007212780865966853	0.21311010970292119	-0.03384532472918146	0.9730004927245665	0.9922352880761987
TU336	Chr	NA	NA	sll0927	45.942676563702264	0.00907633435138014	0.276970102416163	0.032770086995680285	0.9738579325148453	0.9922352880761987
TU42	Chr	slr1490	ferrichrome-iron receptor 	NA	14.681631520273827	0.012424598704373055	0.3959497610888191	0.03137923020892032	0.9749671048859223	0.9922352880761987
TU1393	Chr	NA	NA	slr0861	14.938290965445272	-0.012242977817642307	0.4129547711008345	-0.029647260848943768	0.9763483731552322	0.9933617512147105
TU1493	Chr	NA	NA	NA	19.665100079840588	-0.009444571177082311	0.3526456737392443	-0.02678204180683039	0.9786335766428089	0.9943404922940414
TU1561	Chr	sll0244	UDP-glucose-4-epimerase	NA	171.21908238396645	0.004296527557284221	0.17610942454605896	0.024396920087377403	0.9805360050100932	0.9943404922940414
TU2314	Chr	NA	NA	slr1933	72.36948810435395	-0.0058783316742900054	0.21852516052985213	-0.026900022221866677	0.9785394757943895	0.9943404922940414
TU2785	Chr	sll0680; sll0681; sll0682; sll0683; sll0684	phosphate-binding periplasmic protein precursor (P BP) ; phosphate transport system permease protein PstC h omolog ; phosphate transport system permease protein PstA h omolog ; phosphate transport ATP-binding protein PstB homol og ; phosphate transport ATP-binding protein PstB homol og	NA	957.3028147118149	-0.002253642808542206	0.08961451986471232	-0.025148188172457387	0.9799367637173141	0.9943404922940414
TU296	Chr	slr1300	2-octaprenyl-6-methoxyphenyl hydroxylase	NA	383.26489498495886	-0.0039132759012899445	0.15265720503168378	-0.025634400292326522	0.9795489476135433	0.9943404922940414
TU2960	Chr	NA	NA	ssl1047; sll0544; sll0545	13.981784817194159	0.010868195728867814	0.44248101889049407	0.024561947891277778	0.9804043713195796	0.9943404922940414
TU3438	Chr	slr1419; slr1420	hypothetical protein ; probable sugar kinase	NA	181.0712233456555	0.004008594496504489	0.15334841399855415	0.02614043661737698	0.9791453243153255	0.9943404922940414
TU355	Chr	slr1612; slr1613; slr1614; slr1615; slr1616; slr1617; slr1618; slr1619; Norf2; slr1062; slr1063; slr1064; slr1065; slr1066; slr1067; slr1068; slr1069; slr1070; slr1071; slr1072; slr1073; slr1074	hypothetical protein ; hypothetical protein ; hypothetical protein ; perosamine synthetase ; unknown protein ; similar to UDP-glucose 4-epimerase ; unknown protein ; hypothetical protein ; pseudogene; unknown protein ; plobable glycosyltransferase ; plobable glycosyltransferase ; plobable glycosyltransferase ; unknown protein ; UDP-glucose 4-epimerase ; hypothetical protein ; hypothetical protein ; unknown protein ; unknown protein ; GDP-D-mannose dehydratase ; unknown protein ; unknown protein	NA	4956.08765098912	-0.001767049237414717	0.071171461615932	-0.02482805884963245	0.9801921102279336	0.9943404922940414
TU3663	Chr	ssl2996	unknown protein	slr1668; ssr2786; ssr2787	255.3939382284825	-0.004518469142175505	0.1683269824380947	-0.026843403693981464	0.9785846345363803	0.9943404922940414
TU738	Chr	ncl0290	NA	ssr2857	112.31122717002613	-0.006716251344211556	0.27629193507446054	-0.024308531996786405	0.9806065075938475	0.9943404922940414
TU772	Chr	NA	NA	sll1917	154.52587376266436	-0.004233691202533388	0.15944738241997913	-0.02655227786293779	0.9788168365727846	0.9943404922940414
TU8037	pSYSG	NA	NA	NA	30.736751386359582	-0.00808398015393235	0.3283356447802645	-0.024621086021112563	0.9803572001841933	0.9943404922940414
TU1118	Chr	slr1448	fructokinase 	NA	66.1200783660437	0.005410901245810648	0.26912001808831015	0.020105903991263455	0.9839588903944095	0.9952095665209608
TU1520	Chr	slr1726	unknown protein	ncl0690; sll1594	133.41098267118775	-0.0035667464393330127	0.16516340740572666	-0.021595258267899747	0.9827708160050993	0.9952095665209608
TU2416	Chr	NA	NA	slr0179; slr0180	17.184545209169446	-0.009490713810262643	0.42718871736848624	-0.022216677136807673	0.9822751144425563	0.9952095665209608
TU2583	Chr	NA	NA	slr0009	49.65457129030011	0.004411706934363755	0.22295262873406724	0.01978764260109235	0.9842127757306739	0.9952095665209608
TU2903	Chr	slr0207	hypothetical protein 	NA	64.65974148705487	0.004508974220088483	0.2130363284089928	0.021165283187907905	0.9831138080777757	0.9952095665209608
TU3611	Chr	slr0756; slr0757; slr0758	circadian clock protein KaiA homolog ; circadian clock protein KaiB homolog ; circadian clock protein KaiC homolog	sll0723	1209.5405614754184	-0.0028004546353713414	0.12742171812562275	-0.02197784393874225	0.982465629244635	0.9952095665209608
TU5005	pSYSM	slr5005	hypothetical protein	NA	1224.3713308407039	0.0022264696700506756	0.10028400467557207	0.02220164299634332	0.9822871069931094	0.9952095665209608
TU5085	pSYSM	NA	NA	sll5069	24.678083161327567	0.007181120720223067	0.35226535004681797	0.020385543793247498	0.9837358158371734	0.9952095665209608
TU925	Chr	NA	NA	slr2075; slr2076	77.37784994301347	-0.0054688083839627396	0.27184488121232175	-0.020117385913518013	0.9839497309984899	0.9952095665209608
TU987	Chr	NA	NA	NA	131.21193416773784	0.006029780630422514	0.3003526843331023	0.02007566752336817	0.9839830107368607	0.9952095665209608
TU1304	Chr	sll2003	hypothetical protein	NA	78.20293354972333	0.00385771171974523	0.20212487489676675	0.019085784081328525	0.9847726720255403	0.9952197299643931
TU170	Chr	slr1414; slr1415	two-component sensor histidine kinase ; hypothetical protein	NA	580.8462078441565	0.00243977208714277	0.12619774215939863	0.019332929776676413	0.9845755146702831	0.9952197299643931
TU3352	Chr	NA	NA	slr0529	26.632829665158358	-0.005550848474216482	0.3037985199065859	-0.018271479650142124	0.9854222796099342	0.9955982841719123
TU3225	Chr	sll0792	transcriptional repressor SmtB	NA	32.29408768235274	-0.005116705311337466	0.28621084916641215	-0.017877398170753653	0.9857366597801117	0.9956380324787958
TU2604	Chr	sll0006	aspartate aminotransferase	NA	550.4737057337154	0.0019731294535745413	0.11362194831426878	0.017365742119797408	0.9861448388604096	0.9957724732704833
TU1809	Chr	NA	NA	sll1244	26.782340945445085	0.004877692797150471	0.305626362904465	0.015959659863096224	0.9872665743585826	0.9957940928331204
TU1869	Chr	slr1978	hypothetical protein	NA	179.8609155231404	-0.0026139495660074804	0.16180166176830224	-0.016155270208229506	0.9871105200045107	0.9957940928331204
TU2826	Chr	sll0601	nitrilase homolog	ncr1380	682.9248158030964	0.00207761703674023	0.12424825964226567	0.016721498093591684	0.9866587965595027	0.9957940928331204
TU969	Chr	slr1840	hypothetical protein 	NA	79.35667045641219	0.003950026308410798	0.24054093906126087	0.016421430480093067	0.9868981830029896	0.9957940928331204
TU2777	Chr	sll0691	hypothetical protein	NA	443.53203299521016	-0.0018754640980214847	0.1341606902552712	-0.013979237095851162	0.9888465458168744	0.997109887425372
TU2299	Chr	slr1926; slr1927	hypothetical protein ; hypothetical protein	NA	2320.1575367564183	0.0014071601979083004	0.10571270648645913	0.013311173695931674	0.9893795336581497	0.9971553856443168
TU2334	Chr	NA	NA	slr1942	23.497542762551035	0.004559958779864858	0.3887962833053543	0.011728401159338089	0.9906423043261391	0.9971553856443168
TU2537	Chr	NA	NA	NA	77.87806224028817	0.002892143411701258	0.2472588157128646	0.011696826272353545	0.9906674957129685	0.9971553856443168
TU3231	Chr	NA	NA	sll0788; sll0789; sll0790	16.047024569509464	0.00575850486547268	0.5159679486685255	0.011160586389780056	0.9910953252895723	0.9971553856443168
