"","dWT3_0h","dWT2_0h","dWT1_0h","dWT1_1h","dWT3_1h","dWT2_1h","dIF31_0h","dIF12_0h","dIF11_0h","dIF31_1h","dIF12_1h","dIF11_1h"
"slr1738_5'UTR",0,0,0,0,0,0,0,0,0,0,0,0
"slr1739",210.893071081591,227.623725505665,144.834278918493,496.810120599117,390.940189534632,452.450286275538,201.891967599234,229.099357607286,201.987674018377,236.684766330005,266.708018915513,215.663954088319
"slr1740",285.118006713659,302.17298058394,262.267478041596,460.427561262313,300.820860128921,310.195174433447,295.994155887012,265.965920900413,257.075221477935,307.791777673783,306.766930847488,316.649456399516
"slr1742",162.587954241673,184.882152594121,161.274926795728,156.821376451741,137.082923603053,156.085469937849,174.51678555188,164.143984186063,172.027779785986,103.613073672363,122.285099581816,113.822642435502
"slr1743",295.721568946812,294.221060042257,284.188341877909,240.877634229875,215.778676041842,230.176674022271,360.154738810497,300.19915824403,345.988455974063,190.973116180433,164.452375299684,178.008343057025
"slr1743_5'UTR",0,0,0,0,0,0,0,0,0,0,0,0
"slr1744",1485.67688622283,1535.71465461246,1565.77598830804,1679.87058455105,1584.06933941305,1649.7641442798,1691.27296586307,1704.63966464885,1512.49143463522,1396.74486568136,1570.73102049057,1456.58749943777
"slr1744-as",60.0868526545315,52.6814735886474,48.5390556375491,77.7834027200638,100.273620042974,84.9579140168041,41.0627730710305,43.8887658251506,53.1546510574677,79.2335269259244,75.9010962921619,80.4460781123095
"slr1744-as2",41.2360753511491,53.6754636563577,21.9208638363125,65.2376926039245,54.5793121752895,63.2244941520402,41.0627730710305,43.8887658251506,57.0204438616472,141.198208239788,133.88110040423,100.129692969577
"slr1746",743.427529902145,885.645150329903,1001.31374452299,617.248937714054,595.295288609553,663.857188596422,845.208745712045,759.275648775105,767.359871629625,669.421721079285,737.927325062685,735.14022445185
"slr1747",194.398640941131,176.930232052438,140.919838947723,173.130799602723,106.620051691263,148.182408168844,275.462769351497,243.143762671334,288.001563911371,143.229837135325,148.639646905484,142.920160050592
"slr1747-as",1.1781735814614,4.96995033855164,2.34866398246205,1.25457101161393,1.2692863296579,2.96364816337689,5.13284663387882,6.14442721552108,3.86579280417947,10.1581444776826,8.43345514357354,5.9906653913422
"slr1748",192.042293778209,202.773973812907,185.544454614502,245.895918276331,256.395838590895,230.176674022271,205.313865355153,218.56605380925,212.618604229871,361.629943405501,363.692753066609,353.44925808919
"slr1751",1525.73478799252,1795.14606228485,1627.6241398462,2711.12795609771,2522.07193703024,2461.80374104507,1471.41603504526,1565.95116464137,1675.8211806118,1426.20348466664,1509.58847069966,1520.7732000593
"slr1751-as",347.561206531114,321.058791870436,261.484590047442,276.005622555065,260.203697579869,274.631396472925,321.658389056406,348.476800651696,356.619386185556,304.744334330479,274.08729216614,263.589277219057
"slr1752",770.525522275757,738.534620308774,829.078385809105,1185.56960597517,1120.77982908792,1143.96819106348,609.09780055362,655.69816142775,722.903254381561,538.381657317179,590.341860050148,648.703480948198
"slr1753",787.019952416217,810.101905183918,752.355362382011,834.289722723265,789.496097047211,906.876337993327,844.353271273066,891.81972156706,777.024353640073,571.903534093532,638.834227125696,542.583122587279
"slr1753-as",4.71269432584561,3.97596027084131,7.04599194738616,7.52742606968359,3.80785898897369,8.89094449013066,11.9766421457172,6.14442721552108,7.73158560835894,5.07907223884131,6.32509135768016,5.13485604972188
"slr1755",212.071244663052,289.251109703706,238.780838216975,284.787619636363,255.126552261237,274.631396472925,234.399996280466,255.432617102376,275.437737297787,228.558250747859,223.486561304699,238.770806312068
"slr1756",3938.63428282547,3666.8293597834,3209.84077603147,2736.21937632999,3258.25800823182,3177.03083114002,3647.74300780988,4640.79809835142,4189.5529515295,3665.05852754789,3468.25842779462,3398.41889557427
"slr1759",267.445402991738,233.587665911927,215.294198392355,336.225031112534,349.053740655921,326.989180692583,261.77517832782,258.943718368388,207.786363224646,392.104376838549,335.229841957048,294.398413517388
"slr1760",190.864120196747,327.022732276698,225.471742316357,449.136422157788,233.548684657053,253.885859329287,189.059851014536,172.921737351093,201.021225817332,485.559306033229,442.756395037611,478.397421965755
"slr1761",602.046700126776,662.991375162789,556.633363843507,311.133610880255,403.633052831211,427.753218247397,651.87152250261,718.897984215967,665.882810519914,436.800212540353,439.593849358771,379.123538337799
"slr1761_5'UTR",0,0,0,0,0,0,0,0,0,0,0,0
"slr1762",70.6904148876841,88.4651160262192,61.0652635440134,87.8199708129752,77.4264661091317,77.054852247799,92.3912394098187,101.821936714349,89.8796826971727,178.783342807214,166.560739085578,189.133864498089
"slr1763",711.616843202687,710.702898412885,660.757467065991,238.368492206647,256.395838590895,269.691982867297,762.227725131005,667.987015858792,700.674945757529,258.016869733139,227.703288876486,257.598611827714
"slr1763-as",16.4944301404596,12.9218708802343,14.8748718889263,13.8002811277532,16.5007222855526,7.90306176900503,8.55474438979803,12.2888544310422,13.5302748146281,12.1897733732191,9.48763703652024,12.8371401243047
"slr1763-as2",24.7416452106894,33.7956623021512,28.1839677895446,38.8917013600319,24.1164402635,26.672833470392,26.5197076083739,27.2110348115934,32.8592388355255,42.664206806267,49.5465489684946,49.6369418139782
"slr1764",288.652527458043,254.461457333844,182.412902637886,161.839660498197,143.429355251342,177.818889802613,168.528464479021,182.577265832626,167.195538780762,240.748024121078,237.190925913006,191.70129252295
"slr1767",21.2071244663052,35.7836424375718,28.9668557836987,50.1828404645573,21.5778676041842,43.4668397295277,39.3518241930709,36.8665632931265,44.4566172480639,23.36373229867,39.0047300390276,46.213704447497
"slr1768",107.213795912988,107.350927312715,152.663158860034,171.876228591109,189.123663119027,242.031266675779,113.778100384314,102.699712030852,138.202092749416,97.5181869857532,89.6054609004689,78.7344594290689
"slr1768_5'UTR",0,0,0.782887994154018,0,0,0,0,0,0.966448201044867,1.01581444776826,0,0.855809341620314
"slr1770",483.051168399175,585.460149881384,544.890043931197,592.157517481776,625.758160521343,815.003244928644,601.398530602802,621.464924084132,506.418857347511,614.567740899799,818.045148926634,649.559290289818
"slr1771",303.968784017042,465.187351688434,310.023645684991,711.341763585099,496.290954896237,557.165854714855,336.201454519063,344.087924069181,294.766701318685,565.808647406922,587.179314371308,654.69414633954
"slr1771-as",18.8507773033824,12.9218708802343,12.5262079064643,33.8734173135762,19.0392949448684,20.7455371436382,20.5313865355153,19.3110569630663,16.4296194177627,33.5218767763526,23.1920016448273,41.9346577393954
"slr1772",263.910882247354,291.239089839126,277.142349930522,314.897323915097,360.477317622842,402.068267498131,196.759120965355,225.588256341274,246.444291266441,244.811281912151,236.136744020059,253.319565119613
"slr1773",44.7705960955333,48.7055133178061,39.9272877018549,46.4191274297155,55.8485985049474,41.4910742872764,55.6058385336872,37.7443386096295,45.4230654491088,37.5851345674257,45.3298213967078,35.0881830064329
"slr1774",18.8507773033824,18.8858112864962,36.7957357252388,30.1097042787344,40.6171625490527,29.6364816337689,35.0744519981719,24.5777088620843,37.6914798407498,21.3321034031335,25.3003654307206,26.5300895902297
"slr1776",50.6614640028403,58.6454139949094,102.558327234176,43.9099854064876,66.0028891422106,67.1760250365427,58.1722618506266,62.3220474717138,63.7855812689613,42.664206806267,53.7632765402814,65.8973193047642
"slr1776-as",11.781735814614,15.9038410833653,19.5721998538504,6.27285505806966,16.5007222855526,10.8667099323819,9.41021882877783,16.6777310135572,11.5973784125384,5.07907223884131,6.32509135768016,8.55809341620314
"slr1776-as2",37.7015546067649,36.7776325052822,25.8353038070826,40.1462723716458,33.0014445711053,18.7697717013869,20.5313865355153,27.2110348115934,31.8927906344806,19.300474507597,13.704364608307,19.6836148572672
"slr1777",526.643590913247,590.430100219935,577.771339685665,604.703227597915,469.635941973421,510.73536682195,509.007291192983,523.154088635795,528.647165971542,552.603059585935,530.253492152187,583.661970985054
"slr1778",141.380829775368,137.170629344025,115.867423134795,75.2742606968359,106.620051691263,118.545926535075,132.598538041869,137.810724690973,129.504058940012,80.2493413736927,62.1967316838549,91.5715995533736
"slr1779",127.242746797831,135.182649208605,176.932686678808,154.312234428514,112.966483339553,127.436871025206,162.540143406163,147.466253172506,137.235644548371,54.8539801794862,63.2509135768016,56.4834165469407
"slr1779_5'UTR",0,0,0,0,0,0.987882721125629,0,0,0,0,1.05418189294669,0.855809341620314
"slr1780",288.652527458043,241.53958645361,266.181918012366,121.693388126551,163.737936525869,179.794655244864,264.341601644759,318.632439890593,250.310084070621,93.4549291946801,101.201461722883,100.129692969577
"slr1780-as",93.0757129354508,73.5552650105643,72.0256954621697,74.019689685222,86.3114704167369,91.8730930646835,56.461312972667,78.9997784852711,81.1816488877689,45.7116501495718,54.817458433228,54.7717978637001
"slr1783",552.563409705398,538.742616698998,479.127452422259,638.576644911491,640.989596477237,689.542139345689,625.351814894236,610.053844969593,534.445855177812,822.809702692292,746.360780206259,665.819667780604
"slr1783-as",4.71269432584561,0.993990067710329,2.34866398246205,1.25457101161393,6.34643164828948,2.96364816337689,7.69926995081823,6.14442721552108,4.83224100522434,15.2372167165239,11.5960008224136,11.1255214410641
"slr1783-as2",8.24721507022981,13.9158609479446,13.3090959006183,15.0548521393672,12.692863296579,3.95153088450251,9.41021882877783,17.5555063300602,11.5973784125384,14.2214022687557,15.8127283942004,17.9719961740266
"slr1784",196.754988104054,182.8941724587,210.596870427431,190.694793765318,143.429355251342,185.721951571618,189.915325453516,191.355018997657,202.954122219422,161.514497195154,169.723284764418,192.557101864571
"slr1787",147.271697682675,188.858112864962,167.53803074896,254.677915357628,172.622940833474,181.770420687116,196.759120965355,169.410636085081,130.470507141057,395.151820181854,361.584389280716,341.467927306505
"slr1787_5'UTR",44.7705960955333,28.8257119635995,15.6577598830804,8.78199708129752,36.809303560079,11.8545926535075,35.0744519981719,28.9665854445994,32.8592388355255,23.36373229867,18.9752740730405,30.8091362983313
"slr1788",561.988798357089,796.186044235973,682.678330902304,925.873406571082,693.030335993211,879.215621801809,265.197076083739,325.654642422617,277.370633699877,243.795467464383,283.57492920266,294.398413517388
"slr1788-as",7.06904148876841,0.993990067710329,3.13155197661607,5.01828404645573,7.61571797794738,4.93941360562814,0,9.65552848153313,5.7986892062692,10.1581444776826,6.32509135768016,9.41390275782345
"slr1788_5'UTR",2.3563471629228,0,0,5.01828404645573,5.07714531863158,7.90306176900503,0.855474438979803,0,1.93289640208973,6.09488668660957,7.37927325062685,0.855809341620314
"slr1789",309.859651924349,405.547947625814,526.1007320715,510.61040172687,479.790232610685,534.444552128965,182.216055502698,181.699490516123,181.692261796435,380.930417913098,344.717478993569,297.821650883869
"slr1790",561.988798357089,636.15364333461,473.647236463181,493.046407564275,465.828082984448,467.268527092422,584.289041823205,579.331708891988,567.305094013337,417.499738032756,412.185120142157,378.267728996179
"slr1790-as",0,0,0,0,0,0,0,0,0,0,0,0
"slr1790-as2",1.1781735814614,2.98197020313099,4.69732796492411,0,1.2692863296579,1.97576544225126,2.56642331693941,0,1.93289640208973,1.01581444776826,2.10836378589339,2.56742802486094
"slr1790_5'UTR",381.728240393494,260.425397740106,226.254630310511,174.385370614337,370.631608260106,277.595044636302,368.709483200295,326.53241773912,381.747039412723,390.072747943013,292.008384346234,249.896327753132
"slr1791",371.124678160342,385.668146271607,379.700677164699,217.04078500921,243.702975294316,258.825272934915,366.998534322336,375.687835463289,374.981902005409,353.503427823355,299.387657596861,321.784312449238
"slr1793",775.238216601603,813.083875387049,1010.70840045284,678.722917283137,823.766827947974,921.694578810212,573.167874116468,761.031199408111,805.051351470375,662.311019944907,599.829497086668,630.731484774171
"slr1794",630.32286608185,745.492550782746,651.362811136143,741.451467863834,420.133775116764,490.977712399437,709.188309914257,658.331487377259,749.963804010817,460.163944839023,450.135668288238,471.550947232793
"slr1795",421.786142163182,293.227069974547,447.811932656098,176.894512637564,220.855821360474,211.406902320885,349.889045542739,379.198936729301,445.532620681684,278.333158688504,302.550203275701,267.868323927158
"slr1796",243.88193136251,297.203030245388,231.734846269589,168.112515556267,159.930077536895,193.625013340623,299.416053642931,360.765655082738,314.095665339582,173.704270568373,172.885830443258,150.622444125175
"slr1796_5'UTR",2.3563471629228,1.98798013542066,2.34866398246205,3.7637130348418,1.2692863296579,0,2.56642331693941,1.75555063300602,1.93289640208973,9.14233002991436,5.27090946473347,10.2697120994438
"slr1798",1178.1735814614,1198.75202165866,980.175768680831,696.286911445732,776.803233750632,875.264090917307,1088.16348638231,1253.4631519663,1096.91870818592,1138.72799594822,1156.43753656252,1065.48263031729
"slr1798_5'UTR",0,1.98798013542066,0,8.78199708129752,0,0.987882721125629,0.855474438979803,2.63332594950904,0,0,1.05418189294669,0.855809341620314
"slr1799",897.768269073588,1151.04049840856,943.380032955592,1028.74822952342,698.107481311843,783.390997852624,983.795604826774,966.430623469816,1036.99891972114,710.054298990015,756.902599135726,725.726321694026
"slr1799_5'UTR",0,0,0,0,0,0,0,0,0,0,0,0
"slr1800",166.122474986058,193.828063203514,165.972254760652,97.8565389058867,88.8500430760527,106.691333881568,178.794157746779,162.388433553057,164.296194177627,86.3442280603023,92.768006579309,105.264549019299
"slr1800-as",1.1781735814614,1.98798013542066,0.782887994154018,1.25457101161393,0,3.95153088450251,0.855474438979803,0,0,1.01581444776826,0,4.27904670810157
"slr1800-as2",12.9599093960754,16.8978311510756,11.7433199123103,37.637130348418,13.9621496262369,15.8061235380101,17.9649632185759,14.0444050640482,15.4631712167179,37.5851345674257,53.7632765402814,56.4834165469407
"slr1803",190.864120196747,168.978311510756,162.057814789882,165.603373533039,182.777231470737,189.673482456121,193.337223209436,168.532860768578,198.121881214198,199.099631762579,237.190925913006,210.529098038597
"slr1803-as",0,0,1.56577598830804,0,0,0.987882721125629,0,0.877775316503012,0,1.01581444776826,4.21672757178677,0.855809341620314
"slr1804",107.213795912988,114.308857786688,104.906991216638,329.952176054464,178.969372481763,180.78253796599,133.454012480849,130.788522158949,99.5441647076213,216.36847737464,267.76220080846,243.905662361789
"slr1804_5'UTR",3.53452074438421,7.95192054168263,8.6117679356942,16.3094231509811,10.1542906372632,3.95153088450251,5.98832107285862,3.51110126601205,4.83224100522434,11.1739589254509,11.5960008224136,6.84647473296251
"slr1805",283.939833132198,344.914553495484,438.41727672625,496.810120599117,456.943078676843,406.019798382633,350.744519981719,333.554620271144,288.001563911371,550.571430690398,600.883678979615,603.345585842321
"slr1807",168.47882214898,171.960281713887,203.550878480045,203.240503881457,261.472983909527,248.946445723658,195.048172087395,188.721693048148,201.987674018377,479.46441934662,459.623305324758,498.936846164643
"slr1808",1339.58336212161,1521.79879366451,1813.16859446071,1679.87058455105,1473.64142873282,1471.94525447719,1309.73136607808,1326.31850323605,1503.79340082581,942.675807528947,947.709521759077,1049.2222528265
"slr1808_5'UTR",184.97325228944,128.224718734632,121.347639093873,161.839660498197,269.088701887474,189.673482456121,161.684668967183,171.166186718087,152.698815765089,172.688456120605,159.181465834951,136.92949465925
"slr1809",228.565674803512,240.5455963859,269.313469988982,613.485224679213,398.555907512579,492.953477841689,219.856930817809,224.710481024771,229.048223647634,323.028994390307,353.150934137142,338.900499281644
"slr1809_5'UTR",1.1781735814614,5.96394040626197,1.56577598830804,1.25457101161393,2.53857265931579,0,4.27737219489902,3.51110126601205,1.93289640208973,2.03162889553652,1.05418189294669,1.71161868324063
"slr1811",93.0757129354508,107.350927312715,101.775439240022,155.566805440128,214.509389712184,233.140322185648,65.8715318014448,96.5552848153313,103.409957511801,96.5023725379849,89.6054609004689,89.0041715285126
"slr1811_5'UTR",0,0,0,0,0,0,0,0,0,0,0,0
"slr1812",37.7015546067649,39.7596027084131,96.2952232809442,74.019689685222,112.966483339553,93.8488585069347,45.3401452659296,36.8665632931265,49.2888582532882,40.6325779107305,46.3840032896545,53.0601791804595
"slr1813",126.06457321637,112.320877651267,210.596870427431,223.31364006728,256.395838590895,261.788921098292,136.020435797789,107.96636392987,137.235644548371,80.2493413736927,104.364007401723,112.111023752261
"slr1813_5'UTR",1.1781735814614,0.993990067710329,0,0,0,0,0,0,0,0,0,0
"slr1814",123.708226053447,79.5192054168263,177.715574672962,178.149083649178,295.74371481029,288.461754568684,81.2700717030813,98.3108354483373,119.839576929564,84.3125991647658,108.580734973509,108.68778638578
"slr1815",179.082384382133,156.056440630522,175.3669106905,322.42474998478,375.708753578737,387.250026681246,143.719705748607,163.26620886956,164.296194177627,143.229837135325,173.940012336204,194.268720547811
"slr1816",503.080119284019,430.397699318572,568.376683755817,899.527415327189,797.111815025159,759.681812545608,452.545978220316,440.643208884512,447.465517083774,414.452294689451,513.38658186504,480.109040648996
"slr1816-as",16.4944301404596,17.8918212187859,22.7037518304665,25.0914202322786,31.7321582414474,31.6122470760201,15.3985399016365,21.9443829125753,32.8592388355255,14.2214022687557,22.1378197518806,19.6836148572672
"slr1818",246.238278525433,236.569636115058,223.123078333895,376.37130348418,380.785898897369,339.831656067216,212.157660866991,227.34380697428,240.645602060172,161.514497195154,179.210921800938,147.199206758694
"slr1819",65.9777205618385,82.5011756199573,169.103806737268,97.8565389058867,109.158624350579,103.727685718191,90.6802905318591,86.0219810172951,84.0809934909035,129.008434866569,106.472371187616,115.534261118742
"slr1820",110.748316657372,122.26077832837,96.2952232809442,120.438817114937,68.5414618015264,85.9457967379297,142.864231309627,122.888544310422,128.537610738967,48.7590934928766,61.1425497909082,60.7624632550423
"slr1821",653.886337711078,762.390381933822,764.098682294322,790.379737316777,635.912451158606,784.378880573749,766.505097325904,832.131000044855,721.936806180516,1077.77912908213,1064.72371187616,942.246085123966
"slr1821_5'UTR",3.53452074438421,15.9038410833653,6.26310395323214,18.818565174209,10.1542906372632,14.8182408168844,11.9766421457172,6.14442721552108,6.76513740731407,30.4744334330479,44.2756395037611,29.0975176150907
"slr1822",82.4721507022982,116.296837922108,86.117679356942,117.92967509171,79.9650387684474,95.824623949186,78.7036483861419,75.488677219259,92.7790273003073,156.435424956312,133.88110040423,167.738630957582
"slr1826",127.242746797831,131.206688937763,133.090959006183,80.2925447432916,101.542906372632,104.715568439317,151.418975699425,163.26620886956,142.067885553596,103.613073672363,119.122553902976,97.5622649447158
"slr1827",139.024482612445,165.002351239915,191.02467057358,170.621657579495,110.427910680237,116.570161092824,165.106566723102,167.655085452075,180.72581359539,255.985240837602,245.624381056579,249.896327753132
"slr1827-as",11.781735814614,17.8918212187859,11.7433199123103,6.27285505806966,22.8471539338421,11.8545926535075,15.3985399016365,14.9221803805512,18.3625158198525,21.3321034031335,11.5960008224136,13.692949465925
"slr1828",472.447606166022,396.602037016421,340.556277456998,175.63994162595,228.471539338421,244.00703211803,480.776634706649,496.820829140705,507.385305548555,205.194518449189,198.186195873978,213.952335405078
"slr1828-as",20.0289508848438,12.9218708802343,14.0919838947723,12.5457101161393,29.1935855821316,39.5153088450251,23.9532842914345,28.9665854445994,30.9263424334358,11.1739589254509,12.6501827153603,11.1255214410641
"slr1829",366.411983834496,389.644106542449,475.213012451489,362.571022356426,355.400172304211,396.140971171377,395.229190808669,401.143319641876,395.277314227351,284.428045375113,293.062566239181,276.426417343361
"slr1829_5'UTR",18.8507773033824,21.8677814896272,14.8748718889263,1.25457101161393,7.61571797794738,5.92729632675377,25.6642331693941,17.5555063300602,18.3625158198525,3.04744334330479,4.21672757178677,7.70228407458282
"slr1830",193.22046735967,128.224718734632,196.504886532659,218.295356020824,191.662235778342,203.50384055188,165.106566723102,165.899534819069,153.665263966134,163.54612609069,161.289829620844,169.450249640822
"slr1834",55778.2718671272,67852.7439921102,71850.3285514792,74495.1720986237,73651.6085647291,68113.525738891,49852.772931548,51146.2121419975,52019.07442124,27955.2136025826,30852.7414608709,34138.2346372343
"slr1834_5'UTR",2353.99081575988,1661.95139321167,1763.06376283485,1525.55835012254,2805.12278854395,2275.09390675232,1571.5065444059,1832.79486085829,2136.8169725102,1445.50395917424,1365.16555136597,1275.15591901427
"slr1835",53293.5037838251,54715.1772671827,77170.8353597499,83145.4392237017,87178.3929798933,66511.1799652252,54036.0429381593,46030.5375974179,48686.7610240373,28936.4903591267,33846.6180368395,39095.0823438992
"slr1837",513.683681517171,557.628427985494,515.140300153344,450.390993169401,425.210920435395,443.559341785407,501.308021242165,493.309727874693,509.318201950645,402.262521316232,366.855298745449,387.681631754002
"slr1837_5'UTR",8.24721507022981,16.8978311510756,7.04599194738616,5.01828404645573,2.53857265931579,4.93941360562814,10.2656932677576,12.2888544310422,6.76513740731407,2.03162889553652,2.10836378589339,1.71161868324063
"slr1838",533.712632402015,540.730596834419,501.831204252726,967.274249954341,772.995374761659,665.832954038674,598.832107285862,490.676401925184,436.83458687228,541.429100660484,581.908404906575,635.866340823893
"slr1839",684.518850829075,1026.79173994477,514.35741215919,776.579456189024,468.366655643764,598.656929002131,801.579549324076,772.44227852265,783.789491047388,517.049553914045,481.761125076639,506.639130239226
"slr1840",458.309523188485,538.742616698998,381.266453153007,323.679320996394,323.668014062763,354.649896884101,554.347436458912,512.620784837759,586.634058034234,1049.33632454461,951.926249330864,854.953532278694
"slr1841",32615.379255596,31991.5703292569,38723.205966846,43645.2709230371,42842.221484943,42932.3951773987,29877.4447813696,27642.0224919963,32779.9900830398,28725.2009539909,33010.6517957328,36697.9603780207
"slr1841_5'UTR",984.953114101732,1075.49725326258,1180.59509518426,1401.35581997276,1547.26003585298,1814.74055870778,893.970788733894,960.286196254295,985.777165065765,822.809702692292,891.837881432902,1175.02622604469
"slr1842",71.8685884691455,88.4651160262192,118.216087117257,95.3473968826588,60.925743823579,66.1881423154171,77.8481739471621,72.85535126975,86.0138898929932,33.5218767763526,40.0589119319743,47.0695137891173
"slr1842_5'UTR",1.1781735814614,0.993990067710329,0.782887994154018,0,6.34643164828948,0,0.855474438979803,0,0,1.01581444776826,0,0
"slr1843",547.850715379552,691.817087126389,649.797035147835,421.535859902281,361.7466039525,407.995563824885,589.421888457084,575.820607625976,532.512958775722,252.937797494297,278.304019737927,242.194043678549
"slr1843_5'UTR",1.1781735814614,0,0,2.50914202322786,2.53857265931579,1.97576544225126,0,0,1.93289640208973,0,0,1.71161868324063
"slr1844",554.91975686832,562.598378324046,519.054740124114,339.988744147376,324.937300392421,326.989180692583,633.906559284034,586.353911424012,584.701161632145,362.64575785327,338.392387635888,356.872495455671
"slr1844-as",4.71269432584561,2.98197020313099,2.34866398246205,1.25457101161393,3.80785898897369,0.987882721125629,4.27737219489902,2.63332594950904,0.966448201044867,6.09488668660957,6.32509135768016,11.1255214410641
"slr1846",569.057839845857,514.88685507395,619.264403375828,316.151894926711,408.710198149842,349.710483278473,524.405831094619,481.898648760153,592.432747240504,315.918293255929,377.397117674916,324.351740474099
"slr1847",273.336270899045,404.553957558104,343.687829433614,386.407871577091,247.51083428329,283.522340963055,421.748898417043,366.910082298259,355.652937984511,368.740644539879,410.076756356264,341.467927306505
"slr1847-as",22.3852980477666,27.8317218958892,21.1379758421585,23.8368492206647,34.2707309007632,26.672833470392,25.6642331693941,15.7999556970542,17.3960676188076,11.1739589254509,15.8127283942004,12.8371401243047
"slr1847_5'UTR",181.438731545056,165.002351239915,129.959407029567,104.129393963956,129.467205625105,105.703451160442,252.364959499042,189.599468364651,246.444291266441,114.787032597814,100.147279829936,71.8879846961064
"slr1848",638.57008115208,890.615100668454,842.387481709723,1339.88184040368,662.567464081422,632.244941520402,870.01750444246,901.475250048593,652.352535705286,828.904589378902,885.512790075222,727.437940377267
"slr1848_5'UTR",0,0,0,0,0,0,0,0,0,0,0,0
"slr1849",58.9086790730701,54.6694537240681,72.0256954621697,65.2376926039245,77.4264661091317,72.1154386421709,44.4846708269498,57.9331708891988,63.7855812689613,74.1544546870831,63.2509135768016,71.0321753544861
"slr1851",12.9599093960754,9.93990067710329,21.9208638363125,20.0731361858229,39.3478762193948,25.6849507492663,11.1211677067374,11.4110791145392,7.73158560835894,7.11070113437783,20.0294559659872,11.9813307826844
"slr1852",671.558941432999,863.777368840276,599.692203521978,589.648375458548,463.289510325132,564.081033762734,731.430645327732,746.10901902756,693.909808350215,307.791777673783,347.880024672409,333.765643231922
"slr1853",135.489961868061,120.27279819295,190.241782579426,79.0379737316777,116.774342328526,127.436871025206,197.614595404335,212.421626593729,178.7929171933,111.739589254509,90.6596427934156,111.255214410641
"slr1854",375.837372486187,491.031093448902,481.476116404721,223.31364006728,262.742270239184,323.037649808081,443.991233830518,472.24312027862,434.90169047019,202.147075105884,219.269833732912,222.510428821282
"slr1855",673.915288595922,762.390381933822,894.058089323889,528.174395889465,474.713087292053,491.965595120563,712.610207670176,717.142433582961,757.695389619176,355.535056718892,376.342935781969,440.741810934462
"slr1856",202.645856011361,224.641755302534,188.676006591118,129.220814196235,128.197919295447,141.267229120965,172.80583667392,188.721693048148,223.249534441364,132.055878209874,112.797462545296,163.45958424948
"slr1856-as",5.89086790730701,0,2.34866398246205,1.25457101161393,3.80785898897369,2.96364816337689,0.855474438979803,3.51110126601205,1.93289640208973,8.1265155821461,1.05418189294669,2.56742802486094
"slr1857",1134.58115894733,1338.90462120581,1364.57377381045,890.745418245892,897.385435068132,875.264090917307,1300.3211472493,1228.88544310422,1243.81883474474,1320.55878209874,1253.42227071362,1187.863366169
"slr1857-as",42.4142489326105,28.8257119635995,18.7893118596964,30.1097042787344,41.8864488787106,32.6001297971457,28.2306564863335,35.1110126601205,33.8256870365704,50.7907223884131,27.408729216614,17.9719961740266
"slr1859",203.824029592823,212.71387449001,251.30704612344,136.748240265919,166.276509185184,170.903710754734,263.486127205779,246.654863937346,261.907462483159,261.064313076443,231.920016448272,184.854817789988
"slr1860",248.594625688356,253.467467266134,281.056789901292,179.403654660792,166.276509185184,177.818889802613,264.341601644759,237.877110772316,293.80025311764,211.289405135799,208.728014803445,238.770806312068
"slr1861",101.322928005681,108.344917380426,89.2492313335581,58.9648375458548,78.6957524387895,74.0912040844221,82.9810205810409,124.644094943428,119.839576929564,102.597259224594,110.689098759403,96.7064556030955
"slr1862",31.8106866994579,44.7295530469648,40.7101756960089,26.3459912438926,17.7700086152105,30.6243643548945,41.9182475100104,46.5220917746596,49.2888582532882,43.6800212540353,46.3840032896545,50.4927511555985
"slr1863",118.995531727602,77.5312252814056,79.8545754037098,72.765118673608,104.081479031947,96.8125066703116,106.078830433496,114.110791145392,108.242198517025,148.308909374166,139.152009868963,118.101689143603
"slr1864",258.020014340047,211.7198844223,191.807558567734,210.767929951141,237.356543646027,242.031266675779,222.423354134749,245.777088620843,229.048223647634,248.874539703224,278.304019737927,263.589277219057
"slr1864-as",2.3563471629228,2.98197020313099,3.91443997077009,1.25457101161393,3.80785898897369,1.97576544225126,1.71094887795961,1.75555063300602,3.86579280417947,3.04744334330479,2.10836378589339,2.56742802486094
"slr1865",209.71489750013,210.72589435459,200.419326503429,100.365680929115,144.698641581,134.352050073085,231.833572963527,194.866120263669,251.276532271666,189.957301732665,191.861104516298,191.70129252295
"slr1865-as",10.6035622331526,9.93990067710329,13.3090959006183,8.78199708129752,15.2314359558948,12.8424753746332,14.5430654626567,25.4554841785873,10.6309302114935,31.4902478808161,22.1378197518806,19.6836148572672
"slr1866",62.4431998174543,34.7896523698615,40.7101756960089,26.3459912438926,29.1935855821316,32.6001297971457,45.3401452659296,47.3998670911626,41.5572726449293,73.1386402393149,47.4381851826012,58.1950352301813
"slr1866-as",1.1781735814614,0,0,0,1.2692863296579,0,0,0.877775316503012,0,0,1.05418189294669,0
"slr1866-as2",10.6035622331526,10.9338907448136,13.3090959006183,7.52742606968359,19.0392949448684,18.7697717013869,21.3868609744951,21.0666075960723,14.496723015673,40.6325779107305,45.3298213967078,21.3952335405078
"slr1867",220.318459733282,300.185000448519,374.220461205621,199.476790846615,163.737936525869,168.927945312483,226.700726329648,229.977132923789,205.853466822557,164.561940538458,149.69382879843,147.199206758694
