GeneID	Name	Product	Cyanobase_category	Biological_Process_GO_Term	Molecular_Function_GO_Term
slr1240	slr1240	unknown protein	unknown protein Z Unknown	N/A	N/A
slr1241	slr1241	hypothetical protein	hypothetical protein P Hypothetical	N/A	nucleotidyltransferase activity (GO:0016779)
slr1243	slr1243	unknown protein	unknown protein Z Unknown	N/A	N/A
slr1245	slr1245	transcriptional regulator	transcriptional regulator J Regulatory functions	regulation of transcription; DNA-dependent (GO:0006355)	transcription factor activity (GO:0003700)
slr1246	slr1246	putative transposase [ISY802b(partial copy): 13 84736 - 1385513]	putative transposase [ISY802b(partial copy): 1384736 - 1385513] O Other categories O8 Transposon-related functions	N/A	N/A
slr1246-as	slr1246-as	asRNA	N/A	N/A	N/A
slr1247	pstS	phosphate-binding periplasmic protein precursor (PBP)	phosphate-binding periplasmic protein precursor (PBP) N Transport and binding proteins	phosphate transport (GO:0006817); transport (GO:0006810)	inorganic phosphate transmembrane transporter activity (GO:0005315); phosphate transmembrane transporter activity (GO:0015114); transporter activity (GO:0005215)
slr1248	pstC	phosphate transport system permease protein Pst C homolog	phosphate transport system permease protein PstC homolog N Transport and binding proteins	phosphate transport (GO:0006817); transport (GO:0006810); integral to membrane (GO:0016021); membrane (GO:0016020)	inorganic phosphate transmembrane transporter activity (GO:0005315); transporter activity (GO:0005215)
slr1248-as	slr1248-as	asRNA	N/A	N/A	N/A
slr1249	pstA	phosphate transport system permease protein Pst A homolog	phosphate transport system permease protein PstA homolog N Transport and binding proteins	phosphate transport (GO:0006817); transport (GO:0006810); membrane (GO:0016020)	inorganic phosphate transmembrane transporter activity (GO:0005315); phosphate transmembrane transporter activity (GO:0015114); transporter activity (GO:0005215)
slr1249-as	slr1249-as	asRNA	N/A	N/A	N/A
slr1250	pstB	phosphate transport ATP-binding protein PstB ho molog	phosphate transport ATP-binding protein PstB homolog N Transport and binding proteins	phosphate transport (GO:0006817); membrane (GO:0016020)	ATP binding (GO:0005524); ATPase activity (GO:0016887); inorganic phosphate transmembrane transporter activity (GO:0005315); nucleoside-triphosphatase activity (GO:0017111); nucleotide binding (GO:0000166); phosphate transmembrane transporter activity (GO:0015114); phosphate transmembrane-transporting ATPase activity (GO:0015415)
slr1251	cyp	peptidyl-prolyl cis-trans isomerase	peptidyl-prolyl cis-trans isomerase M Translation M4 Protein modification and translation factors	protein folding (GO:0006457)	peptidyl-prolyl cis-trans isomerase activity (GO:0003755)
slr1253	slr1253	unknown protein	unknown protein Z Unknown	N/A	N/A
slr1254	pds;  crtD;  crtP	phytoene dehydrogenase (phytoene desaturase)	phytoene dehydrogenase (phytoene desaturase) B Biosynthesis of cofactors; prosthetic groups; and carriers B13 Carotenoid	carotenoid biosynthetic process (GO:0016117); oxidation reduction (GO:0055114); plastid (GO:0009536)	oxidoreductase activity (GO:0016491); oxidoreductase activity; acting on paired donors; with incorporation or reduction of molecular oxygen (GO:0016705)
slr1254-as	slr1254-as	asRNA	N/A	N/A	N/A
slr1255	pys;  crtB	phytoene synthase	phytoene synthase B Biosynthesis of cofactors; prosthetic groups; and carriers B13 Carotenoid	biosynthetic process (GO:0009058)	transferase activity (GO:0016740)
slr1256	ureA	urease gamma subunit	urease gamma subunit E Central intermediary metabolism E3 Other	nitrogen compound metabolic process (GO:0006807); urea metabolic process (GO:0019627)	nickel ion binding (GO:0016151); urease activity (GO:0009039)
slr1257	slr1257	unknown protein	unknown protein Z Unknown	transport (GO:0006810); membrane (GO:0016020); outer membrane-bounded periplasmic space (GO:0030288)	extracellular-glutamate-gated ion channel activity (GO:0005234); ionotropic glutamate receptor activity (GO:0004970); transporter activity (GO:0005215)
slr1258	slr1258	unknown protein	unknown protein Z Unknown	N/A	N/A
slr1259	slr1259	hypothetical protein	hypothetical protein P Hypothetical	N/A	hydrolase activity (GO:0016787)
slr1260	slr1260	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1261	slr1261	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1262	slr1262	hypothetical protein	hypothetical protein P Hypothetical	integral to membrane (GO:0016021)	N/A
slr1263	slr1263	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1263-as	slr1263-as	asRNA	N/A	N/A	N/A
slr1265	rpoC1	RNA polymerase gamma-subunit	RNA polymerase gamma-subunit L Transcription L2 RNA synthesis; modification; and DNA transcription	transcription (GO:0006350)	DNA binding (GO:0003677); DNA-directed RNA polymerase activity (GO:0003899)
slr1266	slr1266	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1267	ftsW	cell division protein FtsW	cell division protein FtsW D Cellular processes D1 Cell division	cell cycle (GO:0007049); integral to membrane (GO:0016021)	N/A
slr1267-as	slr1267-as	asRNA	N/A	N/A	N/A
slr1269	ggt	gamma-glutamyltranspeptidase	gamma-glutamyltranspeptidase B Biosynthesis of cofactors; prosthetic groups; and carriers B10 Thioredoxin; glutaredoxin; and glutathione	N/A	gamma-glutamyltransferase activity (GO:0003840)
slr1270	slr1270	periplasmic protein;  function unknown	periplasmic protein; function unknown P Hypothetical	transport (GO:0006810)	transporter activity (GO:0005215)
slr1270-as	slr1270-as	asRNA	N/A	N/A	N/A
slr1271	rffM	probable UDP-N-acetyl-D-mannosaminuronic acid t ransferase	probable UDP-N-acetyl-D-mannosaminuronic acid transferase C Cell envelope C3 Surface polysaccharides; lipopolysaccharides and antigens	biosynthetic process (GO:0009058)	N/A
slr1272	slr1272	probable porin	probable porin; major outer membrane protein C Cell envelope C1 Membranes; lipoproteins; and porins	N/A	N/A
slr1273	slr1273	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1274	pilM	probable fimbrial assembly protein PilM;  requir ed for motility	probable fimbrial assembly protein PilM; required for motility D Cellular processes D7 Chemotaxis	N/A	N/A
slr1275	pilN	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1276	pilO	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1277	pilQ	pilus assembly protein homologous to general se cretion pathway protein D	pilus assembly protein homologous to general secretion pathway protein D D Cellular processes D5 Protein and peptide secretion	protein secretion (GO:0009306); outer membrane (GO:0019867)	N/A
slr1277-as	slr1277-as	asRNA	N/A	N/A	N/A
slr1277-as2	slr1277-as2	asRNA	N/A	N/A	N/A
slr1277-as3	slr1277-as3	asRNA	N/A	N/A	N/A
slr1278	ycf62	hypothetical protein YCF62	hypothetical protein YCF62 P Hypothetical	tRNA processing (GO:0008033); translation (GO:0006412); cytoplasm (GO:0005737)	ATP binding (GO:0005524); ligase activity; forming carbon-nitrogen bonds (GO:0016879); nucleotide binding (GO:0000166)
slr1279	ndhC	NADH dehydrogenase subunit 3	NADH dehydrogenase subunit 3 H Photosynthesis and respiration H5 NADH dehydrogenase	oxidation reduction (GO:0055114)	NADH dehydrogenase (ubiquinone) activity (GO:0008137)
slr1280	ndhK	NADH dehydrogenase subunit NdhK	NADH dehydrogenase subunit NdhK H Photosynthesis and respiration H5 NADH dehydrogenase	oxidation reduction (GO:0055114)	4 iron; 4 sulfur cluster binding (GO:0051539); NADH dehydrogenase (ubiquinone) activity (GO:0008137); oxidoreductase activity; acting on NADH or NADPH (GO:0016651); quinone binding (GO:0048038)
slr1281	ndhJ	NADH dehydrogenase subunit I	NADH dehydrogenase subunit I H Photosynthesis and respiration H5 NADH dehydrogenase	oxidation reduction (GO:0055114)	NADH dehydrogenase (ubiquinone) activity (GO:0008137)
slr1282	slr1282	putative transposase [ISY508b: 1877114 - 187808 1]	putative transposase [ISY508b: 1877114 - 1878081] O Other categories O8 Transposon-related functions	N/A	N/A
slr1283	slr1283	putative transposase [ISY508b: 1877114 - 187808 1]	putative transposase [ISY508b: 1877114 - 1878081] O Other categories O8 Transposon-related functions	N/A	N/A
slr1285	hik34	two-component sensor histidine kinase	two-component sensor histidine kinase J Regulatory functions	peptidyl-histidine phosphorylation (GO:0018106); signal transduction (GO:0007165); membrane (GO:0016020)	protein histidine kinase activity (GO:0004673); signal transducer activity (GO:0004871); two-component sensor activity (GO:0000155)
slr1287	slr1287	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1288	slr1288	hypothetical protein	hypothetical protein P Hypothetical	membrane (GO:0016020)	N/A
slr1289	icd	isocitrate dehydrogenase (NADP+)	isocitrate dehydrogenase (NADP+) F Energy metabolism F13 TCA cycle	oxidation reduction (GO:0055114); tricarboxylic acid cycle (GO:0006099)	NAD or NADH binding (GO:0051287); isocitrate dehydrogenase (NADP+) activity (GO:0004450); magnesium ion binding (GO:0000287); oxidoreductase activity; acting on the CH-OH group of donors; NAD or NADP as acceptor (GO:0016616)
slr1290	slr1290	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1290-as	slr1290-as	asRNA	N/A	N/A	N/A
slr1291	ndhD2	NADH dehydrogenase subunit 4	NADH dehydrogenase subunit 4 H Photosynthesis and respiration H5 NADH dehydrogenase	ATP synthesis coupled electron transport (GO:0042773); oxidation reduction (GO:0055114)	NADH dehydrogenase (ubiquinone) activity (GO:0008137)
slr1293	slr1293	similar to phytoene dehydrogenase	similar to phytoene dehydrogenase B Biosynthesis of cofactors; prosthetic groups; and carriers B13 Carotenoid	N/A	N/A
slr1295	futA1	iron transport system substrate-binding protein	iron transport system substrate-binding protein N Transport and binding proteins	transport (GO:0006810)	transporter activity (GO:0005215)
slr1298	slr1298	unknown protein	unknown protein Z Unknown	N/A	N/A
slr1299	slr1299	UDP-glucose dehydrogenase	UDP-glucose dehydrogenase F Energy metabolism F12 Sugars	metabolic process (GO:0008152); oxidation reduction (GO:0055114)	NAD or NADH binding (GO:0051287); binding (GO:0005488); catalytic activity (GO:0003824); coenzyme binding (GO:0050662); oxidoreductase activity (GO:0016491); oxidoreductase activity; acting on the CH-OH group of donors; NAD or NADP as acceptor (GO:0016616)
slr1300	ubiH	similar to 2-octaprenyl-6-methoxyphenol hydroxy lase	similar to 2-octaprenyl-6-methoxyphenol hydroxylase B Biosynthesis of cofactors; prosthetic groups; and carriers B5 Menaquinone and ubiquinone	metabolic process (GO:0008152); oxidation reduction (GO:0055114); ubiquinone biosynthetic process (GO:0006744)	FAD binding (GO:0050660); monooxygenase activity (GO:0004497); oxidoreductase activity (GO:0016491); oxidoreductase activity; acting on paired donors; with incorporation or reduction of molecular oxygen; NADH or NADPH as one donor; and incorporation of one atom of oxygen (GO:0016709)
slr1301	slr1301	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1302	cupB	protein involved in constitutive low affinity C O2 uptake	protein involved in constitutive low affinity CO2 uptake O Other categories O7 Other	N/A	N/A
slr1302-as	slr1302-as	asRNA	N/A	N/A	N/A
slr1303	slr1303	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1303-as	slr1303-as	asRNA	N/A	N/A	N/A
slr1305	slr1305	two-component response regulator	two-component response regulator J Regulatory functions	regulation of transcription; DNA-dependent (GO:0006355); signal transduction (GO:0007165); two-component signal transduction system (phosphorelay) (GO:0000160)	signal transducer activity (GO:0004871); two-component response regulator activity (GO:0000156); two-component sensor activity (GO:0000155)
slr1305-as	slr1305-as	asRNA	N/A	N/A	N/A
slr1306	slr1306	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1307	slr1307	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1307-as	slr1307-as	asRNA	N/A	N/A	N/A
slr1311	psbA2	photosystem II D1 protein	photosystem II D1 protein H Photosynthesis and respiration H7 Photosystem II	photosynthesis; light reaction (GO:0019684); photosynthetic electron transport in photosystem II (GO:0009772); light-harvesting complex (GO:0030076); membrane (GO:0016020); plasma membrane light-harvesting complex (GO:0030077)	electron transporter; transferring electrons within the cyclic electron transport pathway of photosynthesis activity (GO:0045156)
slr1311-as	slr1311-as	asRNA	N/A	N/A	N/A
slr1312	speA2	arginine decarboxylase	arginine decarboxylase F Energy metabolism F2 Amino acids and amines	arginine catabolic process (GO:0006527); spermidine biosynthetic process (GO:0008295)	arginine decarboxylase activity (GO:0008792); catalytic activity (GO:0003824)
slr1315	slr1315	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1315-as	slr1315-as	asRNA	N/A	N/A	N/A
slr1315-as2	slr1315-as2	asRNA	N/A	N/A	N/A
slr1316	fecC	ABC-type iron(III) dicitrate transport system p ermease protein	ABC-type iron(III) dicitrate transport system permease protein N Transport and binding proteins	transport (GO:0006810); membrane (GO:0016020)	transporter activity (GO:0005215)
slr1317	fecD	ABC-type iron(III) dicitrate transport system p ermease protein	ABC-type iron(III) dicitrate transport system permease protein N Transport and binding proteins	transport (GO:0006810); membrane (GO:0016020)	transporter activity (GO:0005215)
slr1317-as	slr1317-as	asRNA	N/A	N/A	N/A
slr1318	fecE	iron(III) dicitrate transport system ATP-bindin g protein	iron(III) dicitrate transport system ATP-binding protein N Transport and binding proteins	N/A	ATP binding (GO:0005524); ATPase activity (GO:0016887); nucleoside-triphosphatase activity (GO:0017111); nucleotide binding (GO:0000166)
slr1319	fecB	iron(III) dicitrate transport system substrate- binding protein	iron(III) dicitrate transport system substrate-binding protein N Transport and binding proteins	high-affinity iron ion transport (GO:0006827)	iron ion transmembrane transporter activity (GO:0005381)
slr1322	tldD	putative modulator of DNA gyrase	putative modulator of DNA gyrase; TldD K2 DNA replication; restriction; modification; recombination; and repair	N/A	N/A
slr1322-as	slr1322-as	asRNA	N/A	N/A	N/A
slr1322-as2	slr1322-as2	asRNA	N/A	N/A	N/A
slr1324	hik23	two-component hybrid sensor and regulator	two-component hybrid sensor and regulator J Regulatory functions	peptidyl-histidine phosphorylation (GO:0018106); phosphorylation (GO:0016310); regulation of transcription; DNA-dependent (GO:0006355); signal transduction (GO:0007165); two-component signal transduction system (phosphorelay) (GO:0000160); membrane (GO:0016020)	ATP binding (GO:0005524); protein histidine kinase activity (GO:0004673); signal transducer activity (GO:0004871); transferase activity; transferring phosphorus-containing groups (GO:0016772); two-component response regulator activity (GO:0000156); two-component sensor activity (GO:0000155)
slr1324-as	slr1324-as	asRNA	N/A	N/A	N/A
slr1325	spoT	GTP pyrophosphokinase	GTP pyrophosphokinase J Regulatory functions	guanosine tetraphosphate metabolic process (GO:0015969); metabolic process (GO:0008152)	amino acid binding (GO:0016597); catalytic activity (GO:0003824)
slr1325-as	slr1325-as	asRNA	N/A	N/A	N/A
slr1327	slr1327	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1327-as	slr1327-as	asRNA	N/A	N/A	N/A
slr1329	atpB	ATP synthase beta subunit	ATP synthase beta subunit H Photosynthesis and respiration H1 ATP synthase	ATP metabolic process (GO:0046034); ATP synthesis coupled proton transport (GO:0015986); proton transport (GO:0015992); proton-transporting ATP synthase complex; catalytic core F(1) (GO:0045261); proton-transporting two-sector ATPase complex (GO:0016469); proton-transporting two-sector ATPase complex; catalytic domain (GO:0033178)	hydrogen ion transporting ATP synthase activity; rotational mechanism (GO:0046933); hydrogen-exporting ATPase activity; phosphorylative mechanism (GO:0008553); hydrolase activity; acting on acid anhydrides; catalyzing transmembrane movement of substances (GO:0016820); nucleoside-triphosphatase activity (GO:0017111); nucleotide binding (GO:0000166); proton-transporting ATPase activity; rotational mechanism (GO:0046961)
slr1330	atpE	ATP synthase epsilon chain of CF(1)	ATP synthase epsilon chain of CF(1) H Photosynthesis and respiration H1 ATP synthase	ATP synthesis coupled proton transport (GO:0015986); proton-transporting ATP synthase complex; catalytic core F(1) (GO:0045261)	hydrogen ion transporting ATP synthase activity; rotational mechanism (GO:0046933); proton-transporting ATPase activity; rotational mechanism (GO:0046961)
slr1331	ymxG	periplasmic processing protease	periplasmic processing protease M Translation M2 Degradation of proteins; peptides; and glycopeptides	proteolysis (GO:0006508)	catalytic activity (GO:0003824); metal ion binding (GO:0046872); metalloendopeptidase activity (GO:0004222); zinc ion binding (GO:0008270)
slr1332	fabF	beta ketoacyl-acyl carrier protein synthase	beta ketoacyl-acyl carrier protein synthase G Fatty acid; phospholipid and sterol metabolism	biosynthetic process (GO:0009058); metabolic process (GO:0008152)	catalytic activity (GO:0003824)
slr1332-as	slr1332-as	asRNA	N/A	N/A	N/A
slr1334	pgm2	phosphoglucomutase 	phosphoglucomutase/phosphomannomutase E Central intermediary metabolism E6 Polysaccharides and glycoproteins	carbohydrate metabolic process (GO:0005975)	intramolecular transferase activity; phosphotransferases (GO:0016868); magnesium ion binding (GO:0000287)
slr1336	slr1336	H+/Ca2+ exchanger	H+/Ca2+ exchanger N Transport and binding proteins	cation transport (GO:0006812); transmembrane transport (GO:0055085); integral to membrane (GO:0016021)	cation transmembrane transporter activity (GO:0008324)
slr1338	slr1338	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1339	slr1339	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1340	slr1340	unknown protein	unknown protein Z Unknown	metabolic process (GO:0008152)	N-acetyltransferase activity (GO:0008080)
slr1342	slr1342	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1343	slr1343	hypothetical protein	hypothetical protein P Hypothetical	DNA repair (GO:0006281)	DNA photolyase activity (GO:0003913)
slr1344	slr1344	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1344-as	slr1344-as	asRNA	N/A	N/A	N/A
slr1347	icfA	beta-type carbonic anhydrase localized in the c arboxysome	beta-type carbonic anhydrase localized in the carboxysome H Photosynthesis and respiration H2 CO2 fixation	carbon utilization (GO:0015976)	carbonate dehydratase activity (GO:0004089); zinc ion binding (GO:0008270)
slr1348	cysE	serine acetyltransferase	serine acetyltransferase A Amino acid biosynthesis A6 Serine family / Sulfur assimilation	cysteine biosynthetic process from serine (GO:0006535); cytoplasm (GO:0005737)	serine O-acetyltransferase activity (GO:0009001); transferase activity (GO:0016740)
slr1349	pgi	glucose-6-phosphate isomerase	glucose-6-phosphate isomerase F Energy metabolism F9 Glycolysis	gluconeogenesis (GO:0006094); glycolysis (GO:0006096)	glucose-6-phosphate isomerase activity (GO:0004347)
slr1350	desA	acyl-lipid desaturase (delta 12)	acyl-lipid desaturase (delta 12) G Fatty acid; phospholipid and sterol metabolism	fatty acid biosynthetic process (GO:0006633); lipid metabolic process (GO:0006629); oxidation reduction (GO:0055114)	oxidoreductase activity (GO:0016491)
slr1351	murF	UDP-N-acetylmuramoylalanyl-D-glutamyl-2 6-diami nopimelate--D-alanyl-D-alanine ligase	UDP-N-acetylmuramoylalanyl-D-glutamyl-2 6-diaminopimelate--D-alanyl-D-alanine ligase C Cell envelope C2 Murein sacculus and peptidoglycan	biosynthetic process (GO:0009058); cell division (GO:0051301); peptidoglycan biosynthetic process (GO:0009252); peptidoglycan-based cell wall biogenesis (GO:0009273); regulation of cell shape (GO:0008360); cytoplasm (GO:0005737)	ATP binding (GO:0005524); UDP-N-acetylmuramoylalanyl-D-glutamyl-2;6-diaminopimelate-D-alanyl-D-alanine ligase activity (GO:0008766); ligase activity (GO:0016874)
slr1353	slr1353	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1353-as	slr1353-as	asRNA	N/A	N/A	N/A
slr1356	rps1a	30S ribosomal protein S1	30S ribosomal protein S1 M Translation M5 Ribosomal proteins: synthesis and modification	translation (GO:0006412); ribosome (GO:0005840)	RNA binding (GO:0003723); structural constituent of ribosome (GO:0003735)
slr1357	slr1357	putative transposase [ISY100c: 1098251 - 109919 7]	putative transposase [ISY100c: 1098251 - 1099197] O Other categories O8 Transposon-related functions	N/A	N/A
slr1362	slr1362	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1363	slr1363	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1364	bioB	biotin synthetase	biotin synthetase B Biosynthesis of cofactors; prosthetic groups; and carriers B1 Biotin	biotin biosynthetic process (GO:0009102); cofactor metabolic process (GO:0051186); metabolic process (GO:0008152)	biotin synthase activity (GO:0004076); catalytic activity (GO:0003824); iron-sulfur cluster binding (GO:0051536)
slr1365	bioY	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1366	lspA	lipoprotein signal peptidase (signal peptidase II)	lipoprotein signal peptidase (signal peptidase II) D Cellular processes D5 Protein and peptide secretion	proteolysis (GO:0006508); membrane (GO:0016020)	aspartic-type endopeptidase activity (GO:0004190)
slr1367	glgP2	glycogen phosphorylase 2	glycogen phosphorylase E Central intermediary metabolism E6 Polysaccharides and glycoproteins	carbohydrate metabolic process (GO:0005975)	phosphorylase activity (GO:0004645); pyridoxal phosphate binding (GO:0030170)
slr1367-as	slr1367-as	asRNA	N/A	N/A	N/A
slr1368	cobL	precorrin decarbocylase	precorrin decarbocylase B Biosynthesis of cofactors; prosthetic groups; and carriers B3 Cobalamin; heme; phycobilin and porphyrin	cobalamin biosynthetic process (GO:0009236)	methyltransferase activity (GO:0008168); protein methyltransferase activity (GO:0008276)
slr1369	cdsA	phosphatidate cytidylyltransferase	phosphatidate cytidylyltransferase G Fatty acid; phospholipid and sterol metabolism	membrane (GO:0016020)	transferase activity; transferring phosphorus-containing groups (GO:0016772)
slr1376	slr1376	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1377	lepB	leader peptidase I (signal peptidase I)	leader peptidase I (signal peptidase I) D Cellular processes D5 Protein and peptide secretion	proteolysis (GO:0006508); integral to membrane (GO:0016021); membrane (GO:0016020)	serine-type peptidase activity (GO:0008236)
slr1378	slr1378	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1379	cydA	quinol oxidase subunit I	quinol oxidase subunit I H Photosynthesis and respiration H10 Respiratory terminal oxidases	oxidation reduction (GO:0055114); membrane (GO:0016020)	oxidoreductase activity (GO:0016491)
slr1380	cydB	quinol oxidase subunit II	quinol oxidase subunit II H Photosynthesis and respiration H10 Respiratory terminal oxidases	oxidation reduction (GO:0055114); membrane (GO:0016020)	N/A
slr1383	slr1383	unknown protein	unknown protein Z Unknown	N/A	N/A
slr1383-as	slr1383-as	asRNA	N/A	N/A	N/A
slr1384	slr1384	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1385	slr1385	unknown protein	unknown protein Z Unknown	regulation of transcription; DNA-dependent (GO:0006355); signal transduction (GO:0007165)	signal transducer activity (GO:0004871)
slr1390	ftsH1	cell division protein FtsH	cell division protein FtsH D Cellular processes D1 Cell division	protein catabolic process (GO:0030163); proteolysis (GO:0006508); membrane (GO:0016020)	ATP binding (GO:0005524); metalloendopeptidase activity (GO:0004222); nucleoside-triphosphatase activity (GO:0017111); nucleotide binding (GO:0000166)
slr1391	slr1391	unknown protein	unknown protein Z Unknown	N/A	N/A
slr1392	feoB	ferrous iron transport protein B	ferrous iron transport protein B N Transport and binding proteins	ferrous iron transport (GO:0015684); integral to membrane (GO:0016021); intracellular (GO:0005622)	GTP binding (GO:0005525); ferrous iron transmembrane transporter activity (GO:0015093); nucleoside binding (GO:0001882)
slr1393	hik1	phytochrome-like protein;  two-component sensor histidine kinase	phytochrome-like protein; two-component sensor histidine kinase J Regulatory functions	peptidyl-histidine phosphorylation (GO:0018106); phosphorylation (GO:0016310); protein-chromophore linkage (GO:0018298); regulation of transcription (GO:0045449); sensory perception (GO:0007600); signal transduction (GO:0007165); membrane (GO:0016020)	ATP binding (GO:0005524); G-protein coupled photoreceptor activity (GO:0008020); protein histidine kinase activity (GO:0004673); signal transducer activity (GO:0004871); transferase activity; transferring phosphorus-containing groups (GO:0016772); two-component sensor activity (GO:0000155)
slr1393-as	slr1393-as	asRNA	N/A	N/A	N/A
slr1393-as2	slr1393-as2	asRNA	N/A	N/A	N/A
slr1393-as3	slr1393-as3	asRNA	N/A	N/A	N/A
slr1394	slr1394	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1395	slr1395	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1396	slr1396	unknown protein	unknown protein Z Unknown	N/A	N/A
slr1397	slr1397	unknown protein	unknown protein Z Unknown	N/A	N/A
slr1397-as	slr1397-as	asRNA	N/A	N/A	N/A
slr1397-as2	slr1397-as2	asRNA	N/A	N/A	N/A
slr1398	slr1398	unknown protein	unknown protein Z Unknown	N/A	N/A
slr1400	hik38	two-component hybrid sensor and regulator	two-component hybrid sensor and regulator J Regulatory functions	peptidyl-histidine phosphorylation (GO:0018106); phosphorylation (GO:0016310); regulation of transcription; DNA-dependent (GO:0006355); signal transduction (GO:0007165); two-component signal transduction system (phosphorelay) (GO:0000160); membrane (GO:0016020)	ATP binding (GO:0005524); protein histidine kinase activity (GO:0004673); transferase activity; transferring phosphorus-containing groups (GO:0016772); two-component response regulator activity (GO:0000156); two-component sensor activity (GO:0000155)
slr1400-as	slr1400-as	asRNA	N/A	N/A	N/A
slr1403	slr1403	unknown protein	unknown protein Z Unknown	cell adhesion (GO:0007155); cell communication (GO:0007154); integral to membrane (GO:0016021); integrin complex (GO:0008305)	N/A
slr1403-as	slr1403-as	asRNA	N/A	N/A	N/A
slr1403-as2	slr1403-as2	asRNA	N/A	N/A	N/A
slr1403-as3	slr1403-as3	asRNA	N/A	N/A	N/A
slr1403-as4	slr1403-as4	asRNA	N/A	N/A	N/A
slr1403-as5	slr1403-as5	asRNA	N/A	N/A	N/A
slr1403-as6	slr1403-as6	asRNA	N/A	N/A	N/A
slr1403-as7	slr1403-as7	asRNA	N/A	N/A	N/A
slr1403-as8	slr1403-as8	asRNA	N/A	N/A	N/A
slr1406	slr1406	periplasmic protein;  function unknown	periplasmic protein; function unknown P Hypothetical	N/A	N/A
slr1407	slr1407	unknown protein	unknown protein Z Unknown	N/A	N/A
slr1409	slr1409	periplasmic WD-repeat protein	periplasmic WD-repeat protein O Other categories O7a WD repeat proteins	N/A	N/A
slr1410	slr1410	periplasmic WD-repeat protein	periplasmic WD-repeat protein O Other categories O7a WD repeat proteins	N/A	N/A
slr1411	slr1411	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1413	slr1413	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1413-as	slr1413-as	asRNA	N/A	N/A	N/A
slr1414	hik11	two-component sensor histidine kinase	two-component sensor histidine kinase J Regulatory functions	peptidyl-histidine phosphorylation (GO:0018106); phosphorylation (GO:0016310); signal transduction (GO:0007165)	ATP binding (GO:0005524); protein histidine kinase activity (GO:0004673); transferase activity; transferring phosphorus-containing groups (GO:0016772); two-component sensor activity (GO:0000155)
slr1414-as	slr1414-as	asRNA	N/A	N/A	N/A
slr1415	slr1415	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1415-as	slr1415-as	asRNA	N/A	N/A	N/A
slr1416	morR	similar to MorR protein	similar to MorR protein J Regulatory functions	N/A	ATP binding (GO:0005524); ATPase activity (GO:0016887); nucleoside-triphosphatase activity (GO:0017111); nucleotide binding (GO:0000166)
slr1417	ycf57	hypothetical protein YCF57	hypothetical protein YCF57 P Hypothetical	iron-sulfur cluster assembly (GO:0016226)	iron-sulfur cluster binding (GO:0051536); structural molecule activity (GO:0005198)
slr1417-as	slr1417-as	asRNA	N/A	N/A	N/A
slr1418	pyrD	dihydroorotate dehydrogenase	dihydroorotate dehydrogenase I Purines; pyrimidines; nucleosides; and nucleotides I4 Pyrimidine ribonucleotide biosynthesis	de novo pyrimidine base biosynthetic process (GO:0006207); UMP biosynthetic process (GO:0006222); metabolic process (GO:0008152); oxidation reduction (GO:0055114); membrane (GO:0016020)	catalytic activity (GO:0003824); dihydroorotate dehydrogenase activity (GO:0004152); dihydroorotate oxidase activity (GO:0004158)
slr1419	slr1419	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
slr1420	slr1420	probable sugar kinase	probable sugar kinase O Other categories O7 Other	carbohydrate metabolic process (GO:0005975)	phosphotransferase activity; alcohol group as acceptor (GO:0016773)
